266.6731303328797 271.53581256984955
295.79680125028005 295.018502292032
280.5598461887593 247.78298775673878
281.58431605967536 291.65273875165616
289.64104586991317 306.55702831051025
269.801865565866 247.38561556112265
274.0370619457483 274.9885575465348
294.4147597971048 255.9605960962235
266.98975729040245 277.8186048475825
279.03407971775647 226.03955838051218
275.8438380128218 239.3105078217618
284.71844866458434 287.6962511327245
278.2992556162125 262.24857017653034
275.1738760631318 241.90148302213547
289.6364461044641 281.93566639995134
270.47700573306133 268.4756205057284
276.07300720430084 236.43890475059914
281.71780757805084 295.8039449280257
275.8211454763149 275.65828032387986
281.1959945913354 243.5616918269073
279.33955015860715 267.20796608615154
286.51450209913446 264.50932159848225
297.6209809381358 259.5741128672507
308.1251633242129 227.36964604579427
279.7809973505722 273.9679385460638
287.4368922492057 281.0826590180897
282.48620407995975 247.54517388141164
282.91176665396466 195.989832273465
281.40920841458694 259.6828274500674
277.2435918368649 274.667390398649
270.5007801076329 276.0240217838834
297.1077151017322 276.15109801720087
306.53357872609234 281.2041647044484
267.84113736499575 266.06601714154596
284.08848024520734 235.251032471624
275.12146729535516 301.24212255078635
287.38493064286155 268.3385948842376
287.5536710760547 275.40551927505777
290.2332844646472 274.2170375849856
288.26427492956896 315.3370879886696
262.7028535746145 260.2074505356031
249.80599407047035 227.6022879918348
272.98166009628284 266.05723164761065
283.90756547340544 253.9698540177761
267.6259035978261 293.61956026600166
281.3293827361565 260.42296922529596
268.70541035119226 241.84636276448916
288.2758795471811 271.90357833570835
281.4911993107045 258.3918028966523
291.43850317758825 237.17763870658874
283.42747701719225 260.6188780109716
293.4484373783669 282.44165049930615
276.59349552109694 266.6421633322802
267.96877400052557 267.9165752401941
282.5243108188167 278.77927122447136
281.37408562356643 292.34668725420295
287.7006761448106 262.76486465077807
276.63758096094335 284.2630783746319
286.0409971274556 264.84992453054883
291.1277071011624 260.68663217513927
262.31636641108446 275.8427410316621
280.7503306012421 268.3502119361577
286.15854649504786 247.1555488315902
295.9335537317807 251.27855134610735
280.7726106476502 277.34737094614934
288.15358128446627 262.4465850819967
282.333050358438 264.52945019235244
292.57868150824385 298.13736881868874
283.9124537208616 254.94945985492544
279.97789774985216 296.00146410731924
274.4570381650843 313.60214618320197
271.54315819732744 247.96471088243538
291.4803585229604 279.20444594506074
289.25543806726955 264.6214728259523
266.1089922899325 269.6719469353217
277.611012844253 242.2897420830916
290.5635531175589 296.34736951768485
275.4708987571302 283.45244156411195
294.1271112316824 269.184204191658
291.77328735400397 300.00575124561084
309.1497574276396 258.02523064074103
266.6684838362078 285.80362349252886
282.7934145786586 285.1925685660623
276.47704958719623 212.0161105563752
288.16802293319955 277.1913045267913
272.8395936097713 278.83548034152534
269.5704332092776 246.81258887921916
263.76451124481076 275.973498125141
299.3917353698705 286.51122204013234
281.7380496360296 286.72458553607794
266.17374614784234 245.63253377325418
281.1624923227948 246.02524077717018
270.97875900410685 275.92316784396013
279.7147265402645 277.08574005283344
282.61830882279133 271.1741795171234
274.95596286234905 250.6199597538874
290.49754912887863 281.8479683549655
300.34605670700444 278.0747340980652
284.0098059125893 273.59870530590285
281.8042984539633 313.7606220298706
269.65002294640243 273.5863328687036
268.78793333199286 251.48374224452013
276.0792343021625 278.3609483496398
272.1314736968391 255.98467290912706
284.6402501689887 315.5371002256523
281.3067160517637 274.27231453887765
287.3420343129273 290.6355362312278
271.7096460973748 274.9915821000074
295.4019538373458 282.1311038682492
286.5880860943671 278.9688885931539
276.12506539877137 236.13713659820678
290.1355888681074 248.42897885203956
278.33218802825513 228.8114249432406
271.21786135366943 262.09130712539246
271.09592716187626 261.9053984389162
293.22088262112607 284.470465264928
274.33785051172396 293.424345395944
277.5622235344093 261.2524985508223
276.5646148340254 275.18744395768385
269.31936166545694 271.9260911128586
288.23203433020393 276.63363374076715
273.1751954750891 274.15362071251985
292.03206800445 259.4937904119081
302.1664049979757 266.76331237323876
283.9072925552575 295.1705373917179
273.96092060021346 252.79385657710827
267.5071331070254 252.93377107275649
289.02706052978186 263.4307096119451
298.77775936294813 271.007158570835
282.8268837346751 265.97629986020996
279.87062516088037 299.4975806198001
285.8733909278461 260.2105457823528
271.1250210074901 286.7119660519061
290.5234928241694 272.70692966854295
287.124879379718 279.4539045321685
273.6850050419122 288.55622852648
274.0410799046669 291.81940489192607
281.1104210309476 305.62286297576696
279.12734936544325 280.75745390761733
284.43631148899675 295.28890414605047
271.48627543430223 285.1800734802709
268.25503061296297 265.45731138364295
264.96085162140247 290.0821711902802
271.9160754118221 263.8529099049927
301.2807470807568 291.68095605855734
263.3594872993053 273.06364168185667
290.839237514261 255.37560128553287
278.61417125383633 274.9219912042348
278.5970710781659 282.3242770207369
281.9197387303206 258.11429187810506
288.30325246406073 269.5574660850092
281.8032334946199 248.9717489945317
288.4590224154159 258.57787069624675
278.0910508299035 290.3661062009809
285.2517872707561 272.96897923641365
268.48216625823267 265.3298896799138
288.32190858703177 295.6875765308376
265.84365025754937 252.39638799581013
268.43998195791914 250.72362808452672
279.8691145553434 285.5390822707397
278.5837874712076 255.72426145341038
282.46659787280623 273.91642415015997
291.2376886539489 259.2615264599538
267.88553159200706 295.27712191071856
299.5540253229592 258.0167499494851
273.82052300027425 292.4509370717807
274.46630038435256 255.82853190841797
285.0542193276646 253.68967338323628
285.54365684188156 271.498664900621
287.66295312672906 276.6759273170453
289.90795592576916 249.3381642562199
247.65571079044696 241.88731662994368
284.3529788811241 273.3275768276967
273.1746729308468 285.4486924247879
278.87346089835444 271.29730371918635
278.2914035795951 252.92619646573326
270.10902504453975 276.44204424802854
284.7174054102552 279.65325310898004
279.68903208273895 238.26719597659968
283.4105439054532 264.8652116618333
266.200539339684 230.9643180837863
273.7771450990721 266.5790719080813
294.1406286190077 255.55313711181302
282.49964087093514 253.60845437190767
280.62530763959654 284.43105856992315
287.06851536971857 254.78658468348527
258.39562082672876 258.4138514680765
275.0645619836298 269.5678649271546
293.07013359087654 267.7856809181724
271.07408029477426 287.02991405201476
279.6427671604876 303.91357535050577
282.9911583061922 251.90624867353569
276.81304351665295 268.4574701403898
284.56575226439656 295.13783064027956
274.0534620563716 261.9152916840319
283.3507455597746 248.7445555130185
276.120201326687 276.34345310468575
268.5451767032413 304.6231105194245
296.76359653044926 276.3270627162266
284.8050592201413 267.1694347271564
291.0520802416372 284.53108132523533
304.8674325361579 206.55997131271704
278.8144795070146 239.93600555420093
276.7548736841723 289.9402542793674
263.1628021768776 284.50414111270015
268.8187437707732 266.4669725037321
287.7528119539806 303.64120007498
278.8283574156988 271.09095979988416
285.1001507562381 275.08244621310695
260.684815471543 262.8571675244315
270.95659908117415 258.1952612656869
279.845991420984 310.16366606010445
281.04185471708627 273.0858427939497
272.40468971126546 264.0040707912489
290.4354795807791 247.00687186218227
275.0543119898836 233.0868341315465
269.47989890498366 323.24789578156566
276.0249620354063 257.72843978332935
283.30763190163935 308.93639365680093
270.6819208449518 253.5219409713714
269.9369083937424 277.4160087533794
278.1054684315284 273.8129725764263
286.2945325927609 255.01526479567292
280.2770186523027 277.9414908537941
290.5308756939759 266.83823478784126
282.1944879629033 311.5981220716202
277.851059853136 264.2131150070344
275.50005842010694 266.1504739852735
281.81285768527164 272.1227922031404
277.1067060746996 277.7711042742532
290.95925225345945 307.8417098388714
287.96516510352296 272.425062649584
285.13154144405667 267.6156682582634
285.46193025437657 236.48377488526282
288.505335602747 298.0673540101431
287.13488364004843 276.3401638315079
282.5468831711091 283.11215475907284
261.8414655321363 289.55746909450244
265.0810683568251 315.2256454469027
282.44280287103857 303.33865307869394
278.55225807635907 285.8009566869004
294.27148633257946 272.4671278639384
288.33977904398535 280.78282377454923
271.77094443171774 302.9104879013355
284.1115996434328 272.9511078286914
296.48628885864446 259.97925189006565
278.16443758511264 274.9984887188837
289.69856789211246 259.64871168346514
260.4548568498362 288.67533613589234
294.4474747416773 256.31009431894194
268.28205594268854 272.65199577723763
273.13607997132254 266.60547276195337
262.02473145445964 253.0379902461258
282.5165549221714 307.77641684755196
264.8524974314924 234.49444757567963
280.20997935264285 276.5775298993357
273.80624616972625 275.7081311481188
281.85442912489776 233.76648051414375
301.1813341203707 295.72559769755003
282.4159329452144 324.85749073696314
274.47494374591645 267.60313998594734
260.66307434159694 259.5002834148358
270.75675061244664 243.36798941304224
283.6384181578777 289.6031643571037
274.7688788862173 229.83128595153852
291.86612753970826 292.03746548899477
284.2607462519958 290.16786261337217
282.24140517986456 282.9801121950531
265.988520634446 236.00824012431804
285.1567420884942 282.2333048002973
277.49411163477384 247.68117679610154
282.1585806800523 275.70631501941415
265.8418896798869 277.9453001784316
268.13673949157544 248.29437403987714
279.6841531659209 299.5229606228291
289.90728074953853 279.98311611177564
272.95274950941183 242.02992661386278
290.94479397620245 300.17594700313236
289.88745574557873 286.97672522689595
294.8103735018173 262.2341706163438
268.20280293487696 277.34798720764655
287.3461744829453 303.98368865048286
280.6058821762908 256.2054459525024
287.28350148580745 263.53425620682833
269.4373584176109 256.145393865463
288.0241370652071 272.2893149131626
273.4442466329877 266.30203857330997
278.3434047383755 293.85103921117644
269.9292213551714 290.37250759547175
279.29240641622 285.0720277075783
289.0927385157665 251.20911971477048
265.793611478792 266.3989687143282
288.0856608645416 271.8433711785773
292.5063560531501 263.4540562579009
284.14309523160983 298.1158821589151
269.61805557735414 282.02023123827905
275.7924706049226 267.51801921323363
281.35712890729775 295.3136559271357
280.20223702669693 254.62310056042585
268.1735439376312 249.66106527847117
